,date,team_1,team_2,win_1,win_2
1959,2016-11-19,GEO,SAM,True,False
1960,2016-11-19,HKG,RUS,False,True
1961,2016-11-19,ZIM,PNG,True,False
1962,2016-11-19,ENG,FIJ,True,False
1963,2016-11-25,SAM,CAN,True,False
1964,2016-11-26,ENG,ARG,True,False
1965,2016-11-26,WAL,RSA,True,False
1966,2016-11-26,IRE,AUS,True,False
1967,2016-11-26,ROU,URU,True,False
1968,2016-11-26,SCO,GEO,True,False
1969,2016-11-26,FRA,NZL,False,True
1970,2016-11-26,ITA,TGA,False,True
1971,2016-11-26,SUI,MDA,True,False
1972,2016-11-26,GER,BRA,True,False
1973,2016-11-26,TUR,SLO,False,True
1974,2016-11-26,FIJ,JPN,True,False
1975,2016-12-01,POR,BRA,True,False
1976,2016-12-03,ENG,AUS,True,False
1977,2016-12-04,GUA,PAN,True,False
1978,2016-12-04,CRC,ESA,True,False
1979,2016-12-07,GUA,ESA,True,False
1980,2016-12-07,CRC,PAN,True,False
1981,2016-12-10,GUA,CRC,True,False
1982,2016-12-10,ESA,PAN,False,True
1983,2016-12-17,ALG,MAR,False,True
1984,2016-12-21,TUN,MAR,False,True
1985,2016-12-24,ALG,TUN,False,True
1986,2017-02-03,BRA,CHI,True,False
1987,2017-02-04,SCO,IRE,True,False
1988,2017-02-04,ENG,FRA,True,False
1989,2017-02-04,USA,URU,True,False
1990,2017-02-04,CAN,ARG,False,True
1991,2017-02-05,ITA,WAL,False,True
1992,2017-02-11,BEL,GEO,False,True
1993,2017-02-11,GER,ROU,True,False
1994,2017-02-11,ITA,IRE,False,True
1995,2017-02-11,CAN,CHI,True,False
1996,2017-02-11,WAL,ENG,False,True
1997,2017-02-11,AND,CYP,True,False
1998,2017-02-11,ARG,URU,True,False
1999,2017-02-11,USA,BRA,True,False
2000,2017-02-11,ESP,RUS,True,False
2001,2017-02-12,FRA,SCO,True,False
2002,2017-02-18,ROU,ESP,True,False
2003,2017-02-18,BEL,RUS,False,True
2004,2017-02-18,POR,POL,True,False
2005,2017-02-18,CHI,ARG,False,True
2006,2017-02-18,URU,BRA,True,False
2007,2017-02-18,CAN,USA,False,True
2008,2017-02-19,GEO,GER,True,False
2009,2017-02-25,URU,CAN,True,False
2010,2017-02-25,ARG,BRA,True,False
2011,2017-02-25,IRE,FRA,True,False
2012,2017-02-25,SCO,WAL,True,False
2013,2017-02-25,CHI,USA,False,True
2014,2017-02-26,ENG,ITA,True,False
2015,2017-03-03,BRA,CAN,True,False
2016,2017-03-04,GER,BEL,True,False
2017,2017-03-04,URU,CHI,True,False
2018,2017-03-04,NED,POR,False,True
2019,2017-03-04,ESP,GEO,False,True
2020,2017-03-04,BIH,TUR,True,False
2021,2017-03-04,RUS,ROU,False,True
2022,2017-03-10,JPN,SAM,True,False
2023,2017-03-10,FIJ,TGA,True,False
2024,2017-03-10,WAL,IRE,True,False
2025,2017-03-11,GER,ESP,False,True
2026,2017-03-11,ITA,FRA,False,True
2027,2017-03-11,BEL,ROU,False,True
2028,2017-03-11,POR,MDA,True,False
2029,2017-03-11,ENG,SCO,True,False
2030,2017-03-12,GEO,RUS,True,False
2031,2017-03-12,SUI,UKR,True,False
2032,2017-03-14,FIJ,JPN,True,False
2033,2017-03-14,SAM,TGA,False,True
2034,2017-03-18,FIJ,SAM,True,False
2035,2017-03-18,TGA,JPN,False,True
2036,2017-03-18,IRE,ENG,True,False
2037,2017-03-18,ESP,BEL,True,False
2038,2017-03-18,SCO,ITA,True,False
2039,2017-03-18,NED,SUI,True,False
2040,2017-03-18,MDA,POL,False,True
2041,2017-03-18,FRA,WAL,True,False
2042,2017-03-19,RUS,GER,True,False
2043,2017-03-19,ROU,GEO,True,False
2044,2017-03-28,LIB,IRI,True,False
2045,2017-04-01,UKR,POR,False,True
2046,2017-04-08,ISR,AND,True,False
2047,2017-04-08,SLO,BIH,False,True
2048,2017-04-08,POL,NED,True,False
2049,2017-04-15,CZE,LAT,True,False
2050,2017-04-22,KOR,JPN,False,True
2051,2017-04-22,LTU,LUX,True,False
2052,2017-04-22,BIH,SRB,True,False
2053,2017-04-22,MLT,ISR,True,False
2054,2017-04-22,POL,SUI,False,True
2055,2017-04-22,AUT,SLO,True,False
2056,2017-04-22,HUN,NOR,True,False
2057,2017-04-22,DEN,FIN,True,False
2058,2017-04-23,ZAM,MRI,True,False
2059,2017-04-26,MRI,RWA,False,True
2060,2017-04-29,JPN,KOR,True,False
2061,2017-04-29,EST,DEN,False,True
2062,2017-04-29,LAT,SWE,True,False
2063,2017-04-29,SRB,AUT,True,False
2064,2017-04-29,ZAM,RWA,True,False
2065,2017-04-30,GHA,BEN,True,False
2066,2017-05-06,NOR,EST,True,False
2067,2017-05-06,LUX,CZE,False,True
2068,2017-05-06,FIN,HUN,False,True
2069,2017-05-06,JPN,HKG,True,False
2070,2017-05-06,CYP,CRO,False,True
2071,2017-05-06,SWE,LTU,False,True
2072,2017-05-07,GHA,TOG,True,False
2073,2017-05-13,HKG,JPN,False,True
2074,2017-05-13,BER,MEX,False,True
2075,2017-05-13,BAR,GUY,False,True
2076,2017-05-13,PAR,URU,False,True
2077,2017-05-13,CHI,BRA,True,False
2078,2017-05-14,SRI,PHI,True,False
2079,2017-05-14,MAS,UAE,True,False
2080,2017-05-14,MNE,SVK,False,True
2081,2017-05-17,SRI,UAE,True,False
2082,2017-05-17,MAS,PHI,True,False
2083,2017-05-17,BUL,SVK,True,False
2084,2017-05-20,CHI,PAR,True,False
2085,2017-05-20,PHI,UAE,True,False
2086,2017-05-20,MAS,SRI,True,False
2087,2017-05-20,MNE,BUL,True,False
2088,2017-05-20,CZE,MLT,True,False
2089,2017-05-20,HUN,BIH,True,False
2090,2017-05-20,URU,BRA,True,False
2091,2017-05-20,BAH,TCA,False,True
2092,2017-05-20,BEL,POR,True,False
2093,2017-05-26,BRA,PAR,True,False
2094,2017-05-27,KOR,HKG,False,True
2095,2017-05-27,CZE,HUN,True,False
2096,2017-05-27,KEN,GER,False,True
2097,2017-05-27,URU,CHI,True,False
2098,2017-05-27,TTO,BAR,True,False
2099,2017-05-28,ENG,BNS,True,False
2100,2017-06-03,HKG,KOR,True,False
2101,2017-06-03,BER,CAY,False,True
2102,2017-06-10,ARG,ENG,False,True
2103,2017-06-10,GUY,TTO,True,False
2104,2017-06-10,URU,ITA,True,False
2105,2017-06-10,BRA,POR,True,False
2106,2017-06-10,RSA,FRA,True,False
2107,2017-06-10,JPN,ROU,True,False
2108,2017-06-10,UGA,KEN,False,True
2109,2017-06-10,ITA,SCO,False,True
2110,2017-06-10,USA,IRE,False,True
2111,2017-06-10,AUS,FIJ,True,False
2112,2017-06-10,NAM,ESP,False,True
2113,2017-06-10,CAN,GEO,False,True
2114,2017-06-10,ARG,RUS,False,True
2115,2017-06-14,URU,RUS,True,False
2116,2017-06-14,NAM,ITA,True,False
2117,2017-06-14,ARG,ESP,True,False
2118,2017-06-16,TGA,WAL,False,True
2119,2017-06-16,NZL,SAM,True,False
2120,2017-06-16,RSA,FRB,True,False
2121,2017-06-17,FIJ,ITA,True,False
2122,2017-06-17,JPN,IRE,False,True
2123,2017-06-17,AUS,SCO,False,True
2124,2017-06-17,MAB,BIL,False,True
2125,2017-06-17,ARG,ENG,False,True
2126,2017-06-17,CAY,MEX,True,False
2127,2017-06-17,CAN,ROU,False,True
2128,2017-06-17,USA,GEO,False,True
2129,2017-06-17,RSA,FRA,True,False
2130,2017-06-18,URU,ESP,True,False
2131,2017-06-18,ARG,ITA,True,False
2132,2017-06-18,NAM,RUS,False,True
2133,2017-06-23,SAM,WAL,False,True
2134,2017-06-23,RSA,FRB,True,False
2135,2017-06-24,ARG,GEO,True,False
2136,2017-06-24,FIJ,SCO,True,False
2137,2017-06-24,AUS,ITA,True,False
2138,2017-06-24,RSA,FRA,True,False
2139,2017-06-24,NZL,BIL,True,False
2140,2017-06-24,JPN,IRE,False,True
2141,2017-06-24,SEN,ZIM,False,True
2142,2017-06-24,ROU,BRA,True,False
2143,2017-07-01,TGA,SAM,True,False
2144,2017-07-01,USA,CAN,True,False
2145,2017-07-01,SEN,UGA,False,True
2146,2017-07-01,NZL,BIL,False,True
2147,2017-07-01,TUN,NAM,False,True
2148,2017-07-05,BOT,CIV,False,True
2149,2017-07-05,MAR,MAD,True,False
2150,2017-07-08,KEN,TUN,True,False
2151,2017-07-08,NAM,SEN,True,False
2152,2017-07-08,MAD,BOT,True,False
2153,2017-07-08,MAR,CIV,True,False
2154,2017-07-08,TGA,FIJ,False,True
2155,2017-07-15,SAM,FIJ,False,True
2156,2017-07-15,KEN,SEN,True,False
2157,2017-07-15,UGA,TUN,True,False
2158,2017-07-15,NAM,ZIM,True,False
2159,2017-07-22,ZIM,KEN,False,True
2160,2017-07-22,UGA,NAM,False,True
2161,2017-07-29,NAM,KEN,True,False
2162,2017-07-29,ZIM,TUN,False,True
2163,2017-08-04,COK,PYF,False,True
2164,2017-08-05,UGA,ZIM,True,False
2165,2017-08-05,TUN,SEN,True,False
2166,2017-08-19,AUS,NZL,False,True
2167,2017-08-19,RSA,ARG,True,False
2168,2017-08-26,NZL,AUS,True,False
2169,2017-08-26,KEN,HKG,False,True
2170,2017-08-26,ARG,RSA,False,True
2171,2017-08-27,CRC,PAN,True,False
2172,2017-08-30,GUA,PAN,True,False
2173,2017-09-09,NZL,ARG,True,False
2174,2017-09-16,NZL,RSA,True,False
2175,2017-09-16,AUS,ARG,True,False
2176,2017-09-29,URU,ARG,False,True
2177,2017-09-30,ARG,NZL,False,True
2178,2017-10-07,USA,SAM,False,True
2179,2017-10-07,RSA,NZL,False,True
2180,2017-10-07,ARG,CAN,True,False
2181,2017-10-07,TGA,URU,False,True
2182,2017-10-07,PER,COL,False,True
2183,2017-10-07,ARG,AUS,False,True
2184,2017-10-11,TGA,CAN,True,False
2185,2017-10-11,ARG,SAM,True,False
2186,2017-10-11,USA,URU,True,False
2187,2017-10-14,FIN,NOR,True,False
2188,2017-10-14,SWE,HUN,True,False
2189,2017-10-14,DEN,LUX,False,True
2190,2017-10-14,PER,VEN,False,True
2191,2017-10-15,ARG,URU,True,False
2192,2017-10-15,USA,CAN,True,False
2193,2017-10-15,LES,SWZ,True,False
2194,2017-10-15,TGA,SAM,True,False
2195,2017-10-18,SWZ,MAW,True,False
2196,2017-10-21,AUS,NZL,True,False
2197,2017-10-21,HUN,LAT,False,True
2198,2017-10-21,LES,MAW,True,False
2199,2017-10-21,AND,ISR,False,True
2200,2017-10-21,AUT,SRB,True,False
2201,2017-10-21,COL,VEN,True,False
2202,2017-10-28,BIH,MLT,False,True
2203,2017-10-28,SRB,SLO,False,True
2204,2017-10-28,NOR,DEN,False,True
2205,2017-10-28,LAT,LTU,False,True
2206,2017-10-28,CRO,ISR,True,False
2207,2017-10-28,UKR,SWE,True,False
2208,2017-10-28,JPN,WXV,False,True
2209,2017-10-28,AUS,BNS,True,False
2210,2017-10-28,CZE,POL,True,False
2211,2017-11-03,CAN,MAB,False,True
2212,2017-11-04,LTU,UKR,True,False
2213,2017-11-04,SLO,SVK,True,False
2214,2017-11-04,MLT,CRO,True,False
2215,2017-11-04,ZAM,ALG,False,True
2216,2017-11-04,BNS,NZL,False,True
2217,2017-11-04,LAO,THA,False,True
2218,2017-11-04,JPN,AUS,False,True
2219,2017-11-10,KEN,CHI,False,True
2220,2017-11-10,HKG,RUS,False,True
2221,2017-11-10,BNS,TGA,True,False
2222,2017-11-10,FRB,MAB,True,False
2223,2017-11-11,IRE,RSA,True,False
2224,2017-11-11,FRA,NZL,False,True
2225,2017-11-11,ISR,BIH,True,False
2226,2017-11-11,MDA,NED,False,True
2227,2017-11-11,ITA,FIJ,True,False
2228,2017-11-11,GEO,CAN,True,False
2229,2017-11-11,GER,BRA,True,False
2230,2017-11-11,ENG,ARG,True,False
2231,2017-11-11,LUX,EST,True,False
2232,2017-11-11,WAL,AUS,False,True
2233,2017-11-11,CYP,AUT,True,False
2234,2017-11-11,SCO,SAM,True,False
2235,2017-11-14,RUS,KEN,True,False
2236,2017-11-14,HKG,CHI,True,False
2237,2017-11-15,SGP,IND,True,False
2238,2017-11-15,THA,TPE,True,False
2239,2017-11-18,HKG,KEN,True,False
2240,2017-11-18,RUS,CHI,True,False
2241,2017-11-18,FRA,RSA,False,True
2242,2017-11-18,IRE,FIJ,True,False
2243,2017-11-18,SCO,NZL,False,True
2244,2017-11-18,POL,MDA,True,False
2245,2017-11-18,JPN,TGA,True,False
2246,2017-11-18,GER,USA,False,True
2247,2017-11-18,BEL,BRA,False,True
2248,2017-11-18,POR,CZE,True,False
2249,2017-11-18,ROU,SAM,True,False
2250,2017-11-18,WAL,GEO,True,False
2251,2017-11-18,ENG,AUS,True,False
2252,2017-11-18,NAM,URU,False,True
2253,2017-11-18,SUI,NED,False,True
2254,2017-11-18,ITA,ARG,False,True
2255,2017-11-18,IND,TPE,False,True
2256,2017-11-18,SGP,THA,True,False
2257,2017-11-18,ESP,CAN,False,True
2258,2017-11-25,ESP,BRA,True,False
2259,2017-11-25,IRE,ARG,True,False
2260,2017-11-25,WAL,NZL,False,True
2261,2017-11-25,FIJ,CAN,True,False
2262,2017-11-25,ROU,TGA,False,True
2263,2017-11-25,ENG,SAM,True,False
2264,2017-11-25,GER,CHI,False,True
2265,2017-11-25,NAM,URU,False,True
2266,2017-11-25,GEO,USA,True,False
2267,2017-11-25,SVK,CYP,False,True
2268,2017-11-25,ITA,RSA,False,True
2269,2017-11-25,MDA,SUI,False,True
2270,2017-11-25,SCO,AUS,True,False
2271,2017-12-02,WAL,RSA,True,False
2272,2017-12-17,MAR,TUN,True,False
2273,2017-12-20,TUN,ALG,False,True
2274,2017-12-23,ALG,MAR,False,True
2275,2018-01-27,CAN,URU,False,True
2276,2018-02-03,SUI,CIV,True,False
2277,2018-02-03,URU,CAN,True,False
2278,2018-02-03,CHI,BRA,False,True
2279,2018-02-03,FRA,IRE,False,True
2280,2018-02-03,WAL,SCO,True,False
2281,2018-02-03,USA,ARG,True,False
2282,2018-02-04,ITA,ENG,False,True
2283,2018-02-09,BRA,URU,False,True
2284,2018-02-10,ARG,CHI,True,False
2285,2018-02-10,ENG,WAL,True,False
2286,2018-02-10,USA,CAN,True,False
2287,2018-02-10,IRE,ITA,True,False
2288,2018-02-10,ROU,GER,True,False
2289,2018-02-10,RUS,ESP,False,True
2290,2018-02-10,GEO,BEL,True,False
2291,2018-02-10,POR,NED,True,False
2292,2018-02-11,SCO,FRA,True,False
2293,2018-02-17,CAN,BRA,True,False
2294,2018-02-17,RUS,BEL,True,False
2295,2018-02-17,GER,GEO,False,True
2296,2018-02-17,USA,CHI,True,False
2297,2018-02-17,URU,ARG,False,True
2298,2018-02-18,ESP,ROU,True,False
2299,2018-02-23,FRA,ITA,True,False
2300,2018-02-24,POR,SUI,True,False
2301,2018-02-24,IRE,WAL,True,False
2302,2018-02-24,SCO,ENG,True,False
2303,2018-02-24,CHI,URU,False,True
2304,2018-02-24,BRA,USA,False,True
2305,2018-02-24,ARG,CAN,True,False
2306,2018-03-03,URU,USA,False,True
2307,2018-03-03,BRA,ARG,False,True
2308,2018-03-03,CHI,CAN,False,True
2309,2018-03-03,NED,POL,True,False
2310,2018-03-03,ROU,RUS,True,False
2311,2018-03-03,GEO,ESP,True,False
2312,2018-03-03,BEL,GER,True,False
2313,2018-03-09,JPN,TGA,True,False
2314,2018-03-09,FIJ,SAM,True,False
2315,2018-03-10,CZE,SUI,True,False
2316,2018-03-10,ROU,BEL,True,False
2317,2018-03-10,RUS,GEO,False,True
2318,2018-03-10,MDA,POR,False,True
2319,2018-03-10,IRE,SCO,True,False
2320,2018-03-10,FRA,ENG,True,False
2321,2018-03-11,ESP,GER,True,False
2322,2018-03-11,WAL,ITA,True,False
2323,2018-03-13,TGA,SAM,False,True
2324,2018-03-13,FIJ,JPN,True,False
2325,2018-03-17,SUI,POL,True,False
2326,2018-03-17,BIH,AND,True,False
2327,2018-03-17,NED,CZE,True,False
2328,2018-03-17,ISR,MLT,False,True
2329,2018-03-17,WAL,FRA,True,False
2330,2018-03-17,FIJ,TGA,True,False
2331,2018-03-17,SAM,JPN,False,True
2332,2018-03-17,ENG,IRE,False,True
2333,2018-03-17,ITA,SCO,False,True
2334,2018-03-18,GER,RUS,False,True
2335,2018-03-18,GEO,ROU,True,False
2336,2018-03-18,BEL,ESP,True,False
2337,2018-03-24,CYP,SLO,True,False
2338,2018-03-24,MLT,AND,True,False
2339,2018-03-24,AUT,SVK,True,False
2340,2018-03-24,POL,POR,False,True
2341,2018-04-07,SLO,AUT,False,True
2342,2018-04-14,MNE,BUL,False,True
2343,2018-04-14,LUX,FIN,True,False
2344,2018-04-21,CZE,MDA,True,False
2345,2018-04-21,HUN,LTU,False,True
2346,2018-04-21,SVK,SRB,False,True
2347,2018-04-24,IRI,QAT,True,False
2348,2018-04-24,LIB,JOR,True,False
2349,2018-04-27,QAT,JOR,True,False
2350,2018-04-27,IRI,LIB,False,True
2351,2018-04-28,TUR,MNE,True,False
2352,2018-04-28,BAR,JAM,False,True
2353,2018-04-28,LUX,NOR,True,False
2354,2018-04-28,CRO,BIH,True,False
2355,2018-04-28,LTU,SWE,True,False
2356,2018-04-28,SRB,CYP,True,False
2357,2018-04-28,MAS,KOR,False,True
2358,2018-04-28,DEN,EST,True,False
2359,2018-05-05,MAS,HKG,False,True
2360,2018-05-05,LAT,UKR,False,True
2361,2018-05-05,BUL,TUR,True,False
2362,2018-05-05,PAR,ARG,False,True
2363,2018-05-05,BRA,CHI,True,False
2364,2018-05-08,BRU,GUM,False,True
2365,2018-05-09,GHA,RWA,True,False
2366,2018-05-09,MRI,LES,True,False
2367,2018-05-10,GUM,CHN,True,False
2368,2018-05-11,GLP,CUW,False,True
2369,2018-05-12,ARG,BRA,False,True
2370,2018-05-12,PAR,COL,True,False
2371,2018-05-12,RWA,LES,True,False
2372,2018-05-12,TCA,IVB,True,False
2373,2018-05-12,JAM,BAR,True,False
2374,2018-05-12,GHA,MRI,True,False
2375,2018-05-12,KOR,HKG,False,True
2376,2018-05-12,EST,NOR,False,True
2377,2018-05-12,FIN,DEN,False,True
2378,2018-05-12,BRU,CHN,False,True
2379,2018-05-12,SWE,LAT,True,False
2380,2018-05-16,PAK,KGZ,True,False
2381,2018-05-16,KAZ,MGL,True,False
2382,2018-05-19,KOR,MAS,True,False
2383,2018-05-19,LTU,MLT,True,False
2384,2018-05-19,LCA,VIN,False,True
2385,2018-05-19,TTO,BER,True,False
2386,2018-05-19,PAK,KAZ,False,True
2387,2018-05-19,BRA,COL,True,False
2388,2018-05-19,CHI,PAR,True,False
2389,2018-05-20,THA,IND,True,False
2390,2018-05-23,IND,TPE,False,True
2391,2018-05-26,UGA,KEN,False,True
2392,2018-05-26,HKG,MAS,True,False
2393,2018-05-26,TPE,THA,True,False
2394,2018-05-27,ENG,BNS,False,True
2395,2018-05-31,GEO,FRB,True,False
2396,2018-06-02,HKG,KOR,True,False
2397,2018-06-02,ARG,ITA,True,False
2398,2018-06-02,FIJ,URU,False,True
2399,2018-06-02,RSA,WAL,False,True
2400,2018-06-06,ARG,FIJ,True,False
2401,2018-06-06,ITA,URU,False,True
2402,2018-06-09,CAY,BER,True,False
2403,2018-06-09,RSA,ENG,True,False
2404,2018-06-09,EST,FIN,False,True
2405,2018-06-09,USA,RUS,True,False
2406,2018-06-09,NZL,FRA,True,False
2407,2018-06-09,JPN,ITA,True,False
2408,2018-06-09,FIJ,SAM,True,False
2409,2018-06-09,TGA,GEO,False,True
2410,2018-06-09,AUS,IRE,True,False
2411,2018-06-09,CAN,SCO,False,True
2412,2018-06-09,ARG,WAL,False,True
2413,2018-06-10,ITA,FIJ,True,False
2414,2018-06-10,ARG,URU,False,True
2415,2018-06-16,TGA,SAM,True,False
2416,2018-06-16,FIJ,GEO,True,False
2417,2018-06-16,JPN,ITA,False,True
2418,2018-06-16,NZL,FRA,True,False
2419,2018-06-16,USA,SCO,True,False
2420,2018-06-16,CAN,RUS,False,True
2421,2018-06-16,ARG,WAL,False,True
2422,2018-06-16,RSA,ENG,True,False
2423,2018-06-16,NAM,UGA,True,False
2424,2018-06-16,GER,POR,True,False
2425,2018-06-16,AUS,IRE,False,True
2426,2018-06-23,MAR,KEN,False,True
2427,2018-06-23,ARG,SCO,False,True
2428,2018-06-23,CAN,USA,False,True
2429,2018-06-23,JPN,GEO,True,False
2430,2018-06-23,RSA,ENG,False,True
2431,2018-06-23,NAM,TUN,True,False
2432,2018-06-23,FIJ,TGA,False,True
2433,2018-06-23,PHI,SGP,True,False
2434,2018-06-23,NZL,FRA,True,False
2435,2018-06-23,AUS,IRE,False,True
2436,2018-06-26,PHI,SGP,True,False
2437,2018-06-30,SAM,GER,True,False
2438,2018-06-30,MAR,NAM,False,True
2439,2018-06-30,COK,HKG,False,True
2440,2018-06-30,KEN,ZIM,True,False
2441,2018-07-07,HKG,COK,True,False
2442,2018-07-07,KEN,UGA,True,False
2443,2018-07-07,TUN,ZIM,True,False
2444,2018-07-08,BOT,ZAM,False,True
2445,2018-07-08,ALG,SEN,True,False
2446,2018-07-11,CIV,SEN,True,False
2447,2018-07-11,BOT,MAD,False,True
2448,2018-07-14,MAD,ZAM,False,True
2449,2018-07-14,ALG,CIV,True,False
2450,2018-07-14,GER,SAM,False,True
2451,2018-08-04,UGA,TUN,True,False
2452,2018-08-04,ZIM,NAM,False,True
2453,2018-08-11,NIG,NGR,False,True
2454,2018-08-11,KEN,TUN,True,False
2455,2018-08-11,UGA,MAR,True,False
2456,2018-08-18,AUS,NZL,False,True
2457,2018-08-18,UGA,ZIM,False,True
2458,2018-08-18,NAM,KEN,True,False
2459,2018-08-18,RSA,ARG,True,False
2460,2018-08-18,TUN,MAR,True,False
2461,2018-08-25,ARG,RSA,True,False
2462,2018-08-25,NZL,AUS,True,False
2463,2018-08-25,PAN,ESA,True,False
2464,2018-08-26,PAR,MEX,True,False
2465,2018-08-26,COL,GUY,True,False
2466,2018-08-29,GUY,PAR,False,True
2467,2018-08-29,COL,MEX,True,False
2468,2018-09-01,MEX,GUY,True,False
2469,2018-09-01,COL,PAR,True,False
2470,2018-09-08,NZL,ARG,True,False
2471,2018-09-08,AUS,RSA,True,False
2472,2018-09-15,NZL,RSA,False,True
2473,2018-09-15,AUS,ARG,False,True
2474,2018-09-29,CZE,POL,False,True
2475,2018-09-29,RSA,AUS,True,False
2476,2018-09-29,ARG,NZL,False,True
2477,2018-09-30,GUA,CRC,True,False
2478,2018-10-03,CRC,PER,False,True
2479,2018-10-06,PER,GUA,True,False
2480,2018-10-06,ARG,SAM,False,True
2481,2018-10-06,RSA,NZL,False,True
2482,2018-10-06,TGA,USA,True,False
2483,2018-10-06,URU,CAN,True,False
2484,2018-10-06,ARG,AUS,False,True
2485,2018-10-10,ARG,CAN,True,False
2486,2018-10-10,URU,USA,True,False
2487,2018-10-10,TGA,SAM,False,True
2488,2018-10-13,LTU,CZE,True,False
2489,2018-10-13,BIH,CRO,False,True
2490,2018-10-13,NOR,AUT,True,False
2491,2018-10-13,UKR,LUX,True,False
2492,2018-10-13,FIN,DEN,True,False
2493,2018-10-13,SRB,BUL,False,True
2494,2018-10-14,TGA,CAN,False,True
2495,2018-10-14,ARG,USA,True,False
2496,2018-10-14,URU,SAM,False,True
2497,2018-10-20,SLO,AND,True,False
2498,2018-10-20,CRO,CYP,True,False
2499,2018-10-20,LAT,FIN,True,False
2500,2018-10-20,ZAM,ALG,False,True
2501,2018-10-20,SWE,MDA,True,False
2502,2018-10-20,ISR,MLT,False,True
2503,2018-10-26,JPN,WXV,False,True
2504,2018-10-27,DEN,NOR,True,False
2505,2018-10-27,NZL,AUS,True,False
2506,2018-10-27,MLT,BIH,True,False
2507,2018-10-27,CRO,ISR,True,False
2508,2018-10-27,BUL,SLO,False,True
2509,2018-10-27,AUT,LAT,False,True
2510,2018-11-03,IRE,ITA,True,False
2511,2018-11-03,USA,MAB,False,True
2512,2018-11-03,POL,LTU,True,False
2513,2018-11-03,AND,SVK,True,False
2514,2018-11-03,LUX,SWE,False,True
2515,2018-11-03,ENG,RSA,True,False
2516,2018-11-03,WAL,SCO,True,False
2517,2018-11-03,MDA,HUN,False,True
2518,2018-11-03,JPN,NZL,False,True
2519,2018-11-10,SVK,SRB,False,True
2520,2018-11-10,CYP,ISR,False,True
2521,2018-11-10,BRA,MAB,False,True
2522,2018-11-10,FRA,RSA,False,True
2523,2018-11-10,IRE,ARG,True,False
2524,2018-11-10,USA,SAM,True,False
2525,2018-11-10,WAL,AUS,True,False
2526,2018-11-10,ENG,NZL,False,True
2527,2018-11-10,SCO,FIJ,True,False
2528,2018-11-10,RUS,NAM,True,False
2529,2018-11-10,ROU,POR,True,False
2530,2018-11-10,ITA,GEO,True,False
2531,2018-11-10,HUN,UKR,False,True
2532,2018-11-10,FRB,TGA,False,True
2533,2018-11-11,CAN,KEN,True,False
2534,2018-11-11,HKG,GER,False,True
2535,2018-11-17,CAN,GER,True,False
2536,2018-11-17,FRA,ARG,True,False
2537,2018-11-17,CHI,MAB,False,True
2538,2018-11-17,IRE,NZL,True,False
2539,2018-11-17,SCO,RSA,False,True
2540,2018-11-17,ENG,JPN,True,False
2541,2018-11-17,ESP,NAM,True,False
2542,2018-11-17,ROU,USA,False,True
2543,2018-11-17,GEO,SAM,True,False
2544,2018-11-17,SUI,CZE,True,False
2545,2018-11-17,POL,NED,False,True
2546,2018-11-17,ITA,AUS,False,True
2547,2018-11-17,URU,FIJ,False,True
2548,2018-11-17,HKG,KEN,True,False
2549,2018-11-17,WAL,TGA,True,False
2550,2018-11-23,KEN,GER,False,True
2551,2018-11-23,HKG,CAN,False,True
2552,2018-11-24,FRA,FIJ,False,True
2553,2018-11-24,IRE,USA,True,False
2554,2018-11-24,WAL,RSA,True,False
2555,2018-11-24,POR,NAM,False,True
2556,2018-11-24,ESP,SAM,False,True
2557,2018-11-24,ENG,AUS,True,False
2558,2018-11-24,JPN,RUS,True,False
2559,2018-11-24,GEO,TGA,True,False
2560,2018-11-24,NED,SUI,True,False
2561,2018-11-24,ITA,NZL,False,True
2562,2018-11-24,ROU,URU,False,True
2563,2018-11-24,SCO,ARG,True,False
2564,2018-12-01,BNS,ARG,True,False
2565,2019-02-01,FRA,WAL,False,True
2566,2019-02-02,IRE,ENG,False,True
2567,2019-02-02,SCO,ITA,True,False
2568,2019-02-02,CHI,USA,False,True
2569,2019-02-02,ARG,BRA,True,False
2570,2019-02-02,URU,CAN,True,False
2571,2019-02-08,URU,CHI,True,False
2572,2019-02-09,CAY,GUY,True,False
2573,2019-02-09,BRA,CAN,True,False
2574,2019-02-09,ARG,USA,True,False
2575,2019-02-09,BEL,GER,True,False
2576,2019-02-09,SCO,IRE,False,True
2577,2019-02-09,ITA,WAL,False,True
2578,2019-02-09,ROU,GEO,False,True
2579,2019-02-10,ESP,RUS,True,False
2580,2019-02-10,ENG,FRA,True,False
2581,2019-02-16,ROU,GER,True,False
2582,2019-02-16,RUS,BEL,True,False
2583,2019-02-16,POR,POL,True,False
2584,2019-02-17,GEO,ESP,True,False
2585,2019-02-22,CAN,CHI,True,False
2586,2019-02-23,FRA,SCO,True,False
2587,2019-02-23,ARG,URU,True,False
2588,2019-02-23,WAL,ENG,True,False
2589,2019-02-23,USA,BRA,True,False
2590,2019-02-24,ITA,IRE,False,True
2591,2019-03-01,CAN,ARG,False,True
2592,2019-03-02,USA,URU,False,True
2593,2019-03-02,BEL,GEO,False,True
2594,2019-03-02,BRA,CHI,True,False
2595,2019-03-02,GER,RUS,False,True
2596,2019-03-03,ESP,ROU,True,False
2597,2019-03-08,JPN,SAM,True,False
2598,2019-03-08,FIJ,TGA,True,False
2599,2019-03-08,USA,CAN,True,False
